Ubicacion,Tipo_Propiedad,Consumo_Enero,Consumo_Febrero,Consumo_Marzo,Consumo_Abril,Consumo_Mayo,Consumo_Junio,Pago_Enero,Pago_Febrero,Pago_Marzo,Pago_Abril,Pago_Mayo,Pago_Junio,Facturas_Atrasadas,Inspecciones,Reclamos
3,1,5364,2473,5369,2541,866,1905,750,96,346,22,751,66,355,74,121,24,266,7,3,0,4
0,1,5410,5291,2029,3982,5487,1885,757,4,740,74,284,06,557,48,768,18,263,9,2,0,4
3,1,3270,3159,2023,2253,5204,4423,457,8,442,26,283,22,315,42,728,56,619,22,2,1,0
3,1,4703,3224,3900,1109,1803,838,658,42,451,36,546,155,26,252,42,117,32,2,0,1
0,0,1755,4051,4231,3575,2471,3276,245,7,567,14,592,34,500,5,345,94,458,64,1,3,2
1,1,5402,2394,3812,4624,862,3937,756,28,335,16,533,68,647,36,120,68,551,18,0,4,3
3,1,508,2371,4022,3832,927,1537,71,12,331,94,563,08,536,48,129,78,215,18,3,0,2
3,1,1415,4429,2885,5433,5496,722,198,1,620,06,403,9,760,62,769,44,101,08,3,3,0
2,0,915,1298,4302,3686,4703,4847,128,1,181,72,602,28,516,04,658,42,678,58,2,0,4
2,1,4777,4883,1780,1605,3522,823,668,78,683,62,249,2,224,7,493,08,115,22,4,4,0
2,1,2396,4012,2638,2976,2850,3551,335,44,561,68,369,32,416,64,399,497,14,4,2,4
2,1,2297,821,5067,1895,3680,5455,321,58,114,94,709,38,265,3,515,2,763,7,2,1,2
1,1,5074,2974,2709,3533,4830,511,710,36,416,36,379,26,494,62,676,2,71,54,4,3,3
3,0,2949,3035,1845,2888,3276,1736,412,86,424,9,258,3,404,32,458,64,243,04,2,2,0
0,0,3497,2732,4413,1757,4445,2785,489,58,382,48,617,82,245,98,622,3,389,9,0,3,0
3,0,2214,4704,4046,1672,1258,2063,309,96,658,56,566,44,234,08,176,12,288,82,1,1,1
3,0,932,3308,778,3614,5197,3043,130,48,463,12,108,92,505,96,727,58,426,02,2,4,3
3,1,2306,3818,1887,2085,3564,4269,322,84,534,52,264,18,291,9,498,96,597,66,0,1,2
3,0,4703,2074,1404,3060,3376,3073,658,42,290,36,196,56,428,4,472,64,430,22,1,0,3
2,1,1335,708,1407,4687,847,3939,186,9,99,12,196,98,656,18,118,58,551,46,2,4,0
1,0,3776,1027,3127,4421,1555,5341,528,64,143,78,437,78,618,94,217,7,747,74,4,3,0
0,0,3299,4013,1417,4837,2985,1714,461,86,561,82,198,38,677,18,417,9,239,96,2,2,0
2,0,4728,4269,3970,2286,2859,879,661,92,597,66,555,8,320,04,400,26,123,06,3,2,3
3,1,2287,2919,1528,1732,5303,4136,320,18,408,66,213,92,242,48,742,42,579,04,3,1,1
0,0,4819,4921,4362,5442,5112,1652,674,66,688,94,610,68,761,88,715,68,231,28,3,4,1
3,1,4897,4019,2724,2230,2399,4104,685,58,562,66,381,36,312,2,335,86,574,56,3,1,3
0,1,2323,1102,3587,2563,892,1295,325,22,154,28,502,18,358,82,124,88,181,3,3,0,1
2,0,3553,4697,3140,830,2842,1923,497,42,657,58,439,6,116,2,397,88,269,22,1,3,1
2,1,3282,1816,4050,4597,4189,1961,459,48,254,24,567,643,58,586,46,274,54,3,1,4
0,0,4320,1321,1822,4346,5029,3835,604,8,184,94,255,08,608,44,704,06,536,9,4,4,1
0,0,4113,2236,3011,1232,2206,2358,575,82,313,04,421,54,172,48,308,84,330,12,4,2,4
2,1,4202,993,1247,3991,2924,1033,588,28,139,02,174,58,558,74,409,36,144,62,1,3,4
2,0,2964,3202,601,1567,4178,4127,414,96,448,28,84,14,219,38,584,92,577,78,3,0,2
2,0,3599,2437,4970,898,1577,3470,503,86,341,18,695,8,125,72,220,78,485,8,4,4,4
3,0,1056,2606,5084,3992,1448,1424,147,84,364,84,711,76,558,88,202,72,199,36,2,3,4
3,1,4895,2732,2418,3080,2062,3689,685,3,382,48,338,52,431,2,288,68,516,46,0,0,1
0,1,5277,2066,5207,4379,4661,4715,738,78,289,24,728,98,613,06,652,54,660,1,3,1,4
3,1,4225,5140,5108,3634,5031,2228,591,5,719,6,715,12,508,76,704,34,311,92,4,0,2
0,0,4420,5198,3785,3633,595,684,618,8,727,72,529,9,508,62,83,3,95,76,4,4,0
2,0,4154,1448,737,3618,1573,1297,581,56,202,72,103,18,506,52,220,22,181,58,0,2,2
1,1,1788,4781,4039,4718,2629,3605,250,32,669,34,565,46,660,52,368,06,504,7,1,2,0
0,0,5484,816,4602,1538,2231,4763,767,76,114,24,644,28,215,32,312,34,666,82,1,0,3
3,1,3513,3537,829,5084,4684,4443,491,82,495,18,116,06,711,76,655,76,622,02,3,4,0
2,1,5024,2472,3103,2236,1918,3791,703,36,346,08,434,42,313,04,268,52,530,74,2,3,3
1,1,2579,3796,1531,1325,3101,2173,361,06,531,44,214,34,185,5,434,14,304,22,0,0,0
1,1,1854,4441,4002,4353,2861,2325,259,56,621,74,560,28,609,42,400,54,325,5,3,2,0
1,1,5004,3583,861,5419,3725,4298,700,56,501,62,120,54,758,66,521,5,601,72,1,2,1
2,1,2962,5350,3749,2550,1711,2232,414,68,749,524,86,357,239,54,312,48,2,2,2
1,1,1521,5248,5118,3396,3014,4380,212,94,734,72,716,52,475,44,421,96,613,2,1,1,2
2,1,1959,2125,1502,1731,1801,3449,274,26,297,5,210,28,242,34,252,14,482,86,3,4,2
2,0,2734,3429,1600,2847,3219,1126,382,76,480,06,224,398,58,450,66,157,64,0,4,0
2,0,1377,2182,900,1891,3800,2229,192,78,305,48,126,264,74,532,312,06,1,3,3
3,1,1593,3024,902,2572,4094,3336,223,02,423,36,126,28,360,08,573,16,467,04,0,1,0
0,0,5404,1042,2661,3478,1264,2176,756,56,145,88,372,54,486,92,176,96,304,64,3,0,4
0,0,4623,3459,1369,4748,4801,1024,647,22,484,26,191,66,664,72,672,14,143,36,4,3,2
2,1,3619,533,669,4556,2612,5158,506,66,74,62,93,66,637,84,365,68,722,12,1,0,2
1,0,3528,1114,3927,4080,4742,2516,493,92,155,96,549,78,571,2,663,88,352,24,1,2,0
3,0,5299,3335,3197,4751,501,2209,741,86,466,9,447,58,665,14,70,14,309,26,0,4,1
3,0,1036,521,3694,1531,2701,3621,145,04,72,94,517,16,214,34,378,14,506,94,1,0,4
2,0,5469,1637,1843,4916,3783,2227,765,66,229,18,258,02,688,24,529,62,311,78,3,0,4
1,1,2345,2650,3926,4884,1566,1650,328,3,371,549,64,683,76,219,24,231,2,4,2
1,0,1240,1465,3510,4070,1859,3086,173,6,205,1,491,4,569,8,260,26,432,04,1,4,0
3,1,4589,1766,1488,3838,4208,1784,642,46,247,24,208,32,537,32,589,12,249,76,0,3,0
1,1,1833,5081,4085,4858,4945,2278,256,62,711,34,571,9,680,12,692,3,318,92,4,0,4
1,1,4572,1275,2605,5262,4258,1490,640,08,178,5,364,7,736,68,596,12,208,6,2,1,0
1,1,1765,872,574,5212,2090,5237,247,1,122,08,80,36,729,68,292,6,733,18,2,1,3
1,0,3228,2404,3743,1117,4808,3172,451,92,336,56,524,02,156,38,673,12,444,08,2,1,0
1,0,2305,1397,585,1752,1985,2533,322,7,195,58,81,9,245,28,277,9,354,62,1,3,4
0,1,1798,2088,4322,1337,1825,5448,251,72,292,32,605,08,187,18,255,5,762,72,2,1,4
1,0,1853,5468,5202,990,3242,2814,259,42,765,52,728,28,138,6,453,88,393,96,0,2,3
0,0,2249,3165,3067,5047,526,5028,314,86,443,1,429,38,706,58,73,64,703,92,4,2,1
1,0,4604,4922,4976,1528,2183,1767,644,56,689,08,696,64,213,92,305,62,247,38,1,0,3
2,1,4907,3029,3493,1977,3433,1447,686,98,424,06,489,02,276,78,480,62,202,58,3,3,3
0,1,3969,1137,2059,3396,3338,2456,555,66,159,18,288,26,475,44,467,32,343,84,4,0,0
0,1,2846,4095,4951,5389,5084,4008,398,44,573,3,693,14,754,46,711,76,561,12,2,2,3
2,1,3826,4823,1144,3492,5110,2220,535,64,675,22,160,16,488,88,715,4,310,8,0,2,0
2,0,749,5340,845,3499,1113,1939,104,86,747,6,118,3,489,86,155,82,271,46,4,4,2
2,0,3415,1071,3194,4949,2643,1760,478,1,149,94,447,16,692,86,370,02,246,4,1,0,0
2,1,2799,809,1221,4723,2919,1732,391,86,113,26,170,94,661,22,408,66,242,48,3,3,0
3,1,5087,4677,1596,660,3896,5089,712,18,654,78,223,44,92,4,545,44,712,46,1,3,2
2,1,1207,1235,2817,702,2466,918,168,98,172,9,394,38,98,28,345,24,128,52,0,1,1
2,0,1799,2211,5311,1092,1126,2981,251,86,309,54,743,54,152,88,157,64,417,34,4,2,1
0,0,4621,2289,4384,757,2476,3456,646,94,320,46,613,76,105,98,346,64,483,84,2,4,3
0,1,3824,1126,2836,1395,1633,3923,535,36,157,64,397,04,195,3,228,62,549,22,1,0,3
0,1,1078,1939,2598,4091,2879,2313,150,92,271,46,363,72,572,74,403,06,323,82,4,1,2
3,1,2549,5302,5433,3600,1412,1730,356,86,742,28,760,62,504,197,68,242,2,2,1,1
3,0,2356,1462,5048,644,4460,1772,329,84,204,68,706,72,90,16,624,4,248,08,3,4,4
3,1,1495,1356,1216,598,3738,4063,209,3,189,84,170,24,83,72,523,32,568,82,2,2,2
3,1,523,2125,2351,1937,4995,5058,73,22,297,5,329,14,271,18,699,3,708,12,3,3,3
0,1,1354,2550,2196,1778,2767,3140,189,56,357,307,44,248,92,387,38,439,6,1,3,4
3,1,5484,2417,2856,1087,5186,4161,767,76,338,38,399,84,152,18,726,04,582,54,0,1,1
1,1,2960,1694,4919,2408,2285,4429,414,4,237,16,688,66,337,12,319,9,620,06,0,1,0
1,1,1941,4727,4489,885,3075,4121,271,74,661,78,628,46,123,9,430,5,576,94,4,2,0
3,1,1261,1094,5265,4256,2403,4000,176,54,153,16,737,1,595,84,336,42,560,0,2,0
3,1,4022,5266,3978,590,3600,3834,563,08,737,24,556,92,82,6,504,536,76,0,0,4
2,0,1316,4028,835,1023,3547,4016,184,24,563,92,116,9,143,22,496,58,562,24,3,1,1
0,0,792,1611,1381,5385,5402,4086,110,88,225,54,193,34,753,9,756,28,572,04,2,2,4
2,0,3894,4849,4306,3629,4889,4612,545,16,678,86,602,84,508,06,684,46,645,68,3,4,0
1,1,3902,2867,4145,1073,4337,3289,546,28,401,38,580,3,150,22,607,18,460,46,1,4,0
2,1,3615,5485,842,5345,3124,1787,506,1,767,9,117,88,748,3,437,36,250,18,0,2,4
2,0,3354,3278,2920,1885,1328,3838,469,56,458,92,408,8,263,9,185,92,537,32,2,1,0
3,0,3341,3092,3431,4127,1396,1563,467,74,432,88,480,34,577,78,195,44,218,82,3,1,2
2,0,5052,2809,5227,4103,3413,5404,707,28,393,26,731,78,574,42,477,82,756,56,0,4,2
1,1,1859,3204,4416,5154,2836,2033,260,26,448,56,618,24,721,56,397,04,284,62,0,1,1
1,1,1622,1811,2068,3002,702,2431,227,08,253,54,289,52,420,28,98,28,340,34,0,3,3
2,0,2667,1431,1360,1372,841,817,373,38,200,34,190,4,192,08,117,74,114,38,1,3,0
0,0,4346,3049,738,1824,1901,2498,608,44,426,86,103,32,255,36,266,14,349,72,1,0,4
1,1,2567,867,3655,2050,973,1778,359,38,121,38,511,7,287,136,22,248,92,1,1,4
2,0,2066,3366,3236,2364,4126,1083,289,24,471,24,453,04,330,96,577,64,151,62,0,3,2
2,1,2807,1433,3472,1467,4897,585,392,98,200,62,486,08,205,38,685,58,81,9,1,0,1
2,0,3874,505,1544,1311,1517,1922,542,36,70,7,216,16,183,54,212,38,269,08,0,4,3
2,1,2319,3530,3148,3119,2738,4588,324,66,494,2,440,72,436,66,383,32,642,32,1,1,2
3,1,2923,688,4619,5026,5358,2502,409,22,96,32,646,66,703,64,750,12,350,28,3,1,4
1,1,5087,5130,1808,1732,2487,5106,712,18,718,2,253,12,242,48,348,18,714,84,3,3,4
1,0,2530,3291,2621,3028,734,961,354,2,460,74,366,94,423,92,102,76,134,54,3,4,1
3,0,3655,2523,1996,4682,1293,754,511,7,353,22,279,44,655,48,181,02,105,56,1,0,2
3,0,4967,2405,2293,3330,2755,4474,695,38,336,7,321,02,466,2,385,7,626,36,2,2,3
2,0,3622,3255,2475,3497,3676,1747,507,08,455,7,346,5,489,58,514,64,244,58,1,2,1
2,1,4990,2825,4822,4681,5331,2324,698,6,395,5,675,08,655,34,746,34,325,36,2,3,1
3,0,3997,3670,583,5214,3270,519,559,58,513,8,81,62,729,96,457,8,72,66,0,4,0
3,1,5415,3763,3964,1663,2947,2386,758,1,526,82,554,96,232,82,412,58,334,04,3,0,4
0,1,4412,3143,2953,3323,4243,1806,617,68,440,02,413,42,465,22,594,02,252,84,3,1,3
0,1,4805,4303,1352,4378,3890,2280,672,7,602,42,189,28,612,92,544,6,319,2,3,4,3
1,0,4995,880,5130,1726,3602,3342,699,3,123,2,718,2,241,64,504,28,467,88,0,2,0
3,1,2734,3021,4417,2466,5293,4788,382,76,422,94,618,38,345,24,741,02,670,32,3,0,0
3,1,2480,3255,3344,1254,4327,4890,347,2,455,7,468,16,175,56,605,78,684,6,4,3,0
2,0,2081,3044,2451,1204,2056,955,291,34,426,16,343,14,168,56,287,84,133,7,3,4,4
2,0,1182,3079,4214,3280,3704,2001,165,48,431,06,589,96,459,2,518,56,280,14,3,4,4
0,1,2965,4864,1309,1719,4539,4750,415,1,680,96,183,26,240,66,635,46,665,4,2,3
3,0,3963,4788,1654,1535,4896,2984,554,82,670,32,231,56,214,9,685,44,417,76,2,1,2
2,0,5234,4444,4934,4766,4951,1235,732,76,622,16,690,76,667,24,693,14,172,9,0,2,3
3,1,1324,1682,1564,4087,3792,3794,185,36,235,48,218,96,572,18,530,88,531,16,4,2,4
2,1,5073,517,1689,2742,3957,5364,710,22,72,38,236,46,383,88,553,98,750,96,0,4,4
0,0,2263,5305,3980,4285,616,5240,316,82,742,7,557,2,599,9,86,24,733,6,4,2,1
1,1,4729,3641,3587,1913,614,2202,662,06,509,74,502,18,267,82,85,96,308,28,2,0,2
0,1,3623,3776,1672,4855,2311,1270,507,22,528,64,234,08,679,7,323,54,177,8,4,0,4
0,0,4159,5103,4293,1843,609,2738,582,26,714,42,601,02,258,02,85,26,383,32,3,3,0
2,1,2515,2578,2824,4006,4602,3863,352,1,360,92,395,36,560,84,644,28,540,82,4,1,2
0,1,3522,2457,3717,1007,5433,821,493,08,343,98,520,38,140,98,760,62,114,94,4,4,0
2,1,2374,4460,5230,3068,3980,4156,332,36,624,4,732,2,429,52,557,2,581,84,0,0,1
3,1,4654,3158,5433,3767,5087,4162,651,56,442,12,760,62,527,38,712,18,582,68,1,3,2
2,1,4210,3423,2434,2989,5433,3590,589,4,479,22,340,76,418,46,760,62,502,6,2,1,2
2,0,5232,2587,832,3907,909,929,732,48,362,18,116,48,546,98,127,26,130,06,4,3,2
3,1,786,2997,2710,4782,835,2453,110,04,419,58,379,4,669,48,116,9,343,42,3,4,1
0,1,2553,2087,1216,3775,5414,1840,357,42,292,18,170,24,528,5,757,96,257,6,0,0,3
1,1,2974,3805,2352,4758,3847,3268,416,36,532,7,329,28,666,12,538,58,457,52,0,1,2
0,1,1109,3436,3922,3563,1931,536,155,26,481,04,549,08,498,82,270,34,75,04,2,4,0
1,0,3626,4949,3606,4028,4896,3470,507,64,692,86,504,84,563,92,685,44,485,8,1,4,2
1,0,4680,591,764,1136,2740,3247,655,2,82,74,106,96,159,04,383,6,454,58,0,0,3
3,0,790,597,1335,2610,3433,3183,110,6,83,58,186,9,365,4,480,62,445,62,1,2,3
0,0,781,2993,795,3845,1682,4981,109,34,419,02,111,3,538,3,235,48,697,34,3,1,3
0,0,3694,1886,3521,4534,2857,1377,517,16,264,04,492,94,634,76,399,98,192,78,2,2,1
1,0,5206,4212,2622,2985,1104,1748,728,84,589,68,367,08,417,9,154,56,244,72,4,3,1
3,0,4233,1275,1969,4060,1954,2734,592,62,178,5,275,66,568,4,273,56,382,76,4,3,0
3,0,2773,5019,3980,1885,5009,4761,388,22,702,66,557,2,263,9,701,26,666,54,1,0,3
2,1,746,3570,1892,4240,852,2202,104,44,499,8,264,88,593,6,119,28,308,28,0,0,1
3,1,706,2829,2974,4371,953,974,98,84,396,06,416,36,611,94,133,42,136,36,4,0,3
0,1,3493,5251,2067,1127,3907,1268,489,02,735,14,289,38,157,78,546,98,177,52,2,0,2
1,0,3934,1775,2538,2739,4436,1070,550,76,248,5,355,32,383,46,621,04,149,8,0,0,0
0,1,4525,1905,4014,2616,4553,2539,633,5,266,7,561,96,366,24,637,42,355,46,3,3,4
3,0,5443,2774,4394,3140,3732,4827,762,02,388,36,615,16,439,6,522,48,675,78,0,3,2
2,1,1628,3493,910,3116,1142,1585,227,92,489,02,127,4,436,24,159,88,221,9,2,4,3
2,0,929,2269,904,5369,1256,2330,130,06,317,66,126,56,751,66,175,84,326,2,0,3,0
0,0,5470,3161,3695,4885,2599,3844,765,8,442,54,517,3,683,9,363,86,538,16,4,3,1
1,1,4046,4101,5301,4082,2932,2656,566,44,574,14,742,14,571,48,410,48,371,84,4,1,2
0,0,1091,2985,3899,3945,1394,4776,152,74,417,9,545,86,552,3,195,16,668,64,0,1,1
1,0,1474,2742,696,4839,5337,1544,206,36,383,88,97,44,677,46,747,18,216,16,2,0,2
3,0,3341,1855,3298,4309,5383,1214,467,74,259,7,461,72,603,26,753,62,169,96,2,4,1
1,0,2778,4097,4505,2502,1607,2345,388,92,573,58,630,7,350,28,224,98,328,3,1,3,3
3,0,1096,3842,1470,1443,2664,4247,153,44,537,88,205,8,202,02,372,96,594,58,2,3,3
3,1,3153,2447,5462,2787,536,2665,441,42,342,58,764,68,390,18,75,04,373,1,1,3,3
0,0,4465,5016,3468,3536,2386,4192,625,1,702,24,485,52,495,04,334,04,586,88,1,4,4
2,0,5095,647,4033,3172,3237,3545,713,3,90,58,564,62,444,08,453,18,496,3,0,1,0
1,1,1154,2146,2095,3624,582,2098,161,56,300,44,293,3,507,36,81,48,293,72,3,4,3
2,1,2002,1581,1945,2058,2507,3335,280,28,221,34,272,3,288,12,350,98,466,9,1,4,3
0,1,2487,3084,4983,2885,2626,5158,348,18,431,76,697,62,403,9,367,64,722,12,4,3,0
0,0,954,2384,1910,3370,4462,1481,133,56,333,76,267,4,471,8,624,68,207,34,4,4,0
2,0,845,4002,543,3889,2779,1809,118,3,560,28,76,02,544,46,389,06,253,26,1,4,2
0,1,2490,1359,888,1461,706,1443,348,6,190,26,124,32,204,54,98,84,202,02,2,3,4
1,0,4807,1242,2605,3263,2127,1596,672,98,173,88,364,7,456,82,297,78,223,44,0,4,0
2,0,4137,2503,863,5178,2233,867,579,18,350,42,120,82,724,92,312,62,121,38,3,3,2
2,0,2515,3151,5172,1842,854,2674,352,1,441,14,724,08,257,88,119,56,374,36,1,0,0
0,1,4812,3915,4778,3541,1882,3089,673,68,548,1,668,92,495,74,263,48,432,46,0,0,3
1,0,5310,2549,981,545,4926,1370,743,4,356,86,137,34,76,3,689,64,191,8,2,4,0
2,0,3585,5471,1077,4734,1477,1945,501,9,765,94,150,78,662,76,206,78,272,3,0,0,1
2,0,4209,3779,3562,838,2810,3113,589,26,529,06,498,68,117,32,393,4,435,82,2,1,2
1,0,1115,5099,2830,2657,1103,2334,156,1,713,86,396,2,371,98,154,42,326,76,1,3,1
0,0,1498,4076,2900,3716,1043,3532,209,72,570,64,406,520,24,146,02,494,48,3,4,2
3,0,1206,3684,3166,4656,2699,5384,168,84,515,76,443,24,651,84,377,86,753,76,2,1,3
2,1,3696,5083,1302,2927,4018,1434,517,44,711,62,182,28,409,78,562,52,200,76,2,1,3
0,1,713,4686,2175,2643,1911,620,99,82,656,04,304,5,370,02,267,54,86,8,3,4,2
0,0,2779,5262,4353,5036,4626,4667,389,06,736,68,609,42,705,04,647,64,653,38,3,2,0
2,1,4522,1445,592,3073,1289,4460,633,08,202,3,82,88,430,22,180,46,624,4,4,1,3
2,0,3592,4349,3070,2920,3423,4040,502,88,608,86,429,8,408,8,479,22,565,6,2,1,0
0,0,3844,1251,2493,1867,1096,3037,538,16,175,14,349,02,261,38,153,44,425,18,3,0,2
0,0,1329,3174,1182,5443,805,2646,186,06,444,36,165,48,762,02,112,7,370,44,1,2,1
1,1,1442,607,677,3466,3462,4826,201,88,84,98,94,78,485,24,484,68,675,64,1,4,2
1,0,709,4390,1594,2983,3937,1356,99,26,614,6,223,16,417,62,551,18,189,84,4,2,1
2,1,2140,2106,4678,1586,2133,3474,299,6,294,84,654,92,222,04,298,62,486,36,3,1,1
1,1,5013,2016,4623,3867,4290,4982,701,82,282,24,647,22,541,38,600,6,697,48,0,3,3
2,0,1922,743,1029,501,4185,873,269,08,104,02,144,06,70,14,585,9,122,22,3,1,3
0,1,2436,1057,4817,4552,3433,4051,341,04,147,98,674,38,637,28,480,62,567,14,4,0,2
1,1,716,5034,4518,1409,5379,3440,100,24,704,76,632,52,197,26,753,06,481,6,2,0,3
1,1,2332,4994,5438,2855,4357,1695,326,48,699,16,761,32,399,7,609,98,237,3,4,4,2
0,0,4375,773,3633,2253,4796,3902,612,5,108,22,508,62,315,42,671,44,546,28,1,0,2
2,0,2819,1891,1860,1625,2356,3713,394,66,264,74,260,4,227,5,329,84,519,82,3,4,1
2,0,5183,5158,3301,4788,4679,5299,725,62,722,12,462,14,670,32,655,06,741,86,3,3,0
0,1,2381,2640,5250,1360,4610,4090,333,34,369,6,735,190,4,645,4,572,6,0,3,0
3,0,667,2765,1131,2967,4988,1285,93,38,387,1,158,34,415,38,698,32,179,9,4,1,1
3,0,4326,851,4236,4652,4835,2695,605,64,119,14,593,04,651,28,676,9,377,3,3,1,4
0,0,4901,3144,3961,2047,1118,2486,686,14,440,16,554,54,286,58,156,52,348,04,3,1,1
1,1,1577,2552,2542,2186,5360,4620,220,78,357,28,355,88,306,04,750,4,646,8,4,4,3
3,0,1893,800,2685,5408,1590,4298,265,02,112,375,9,757,12,222,6,601,72,0,3,4
0,1,5317,1955,1695,5023,1777,4591,744,38,273,7,237,3,703,22,248,78,642,74,1,1,1
1,0,3726,2064,2434,4124,506,1935,521,64,288,96,340,76,577,36,70,84,270,9,2,3,1
2,1,3335,2669,4141,3496,3926,4758,466,9,373,66,579,74,489,44,549,64,666,12,4,2,4
2,0,1866,4757,4798,3994,4712,2446,261,24,665,98,671,72,559,16,659,68,342,44,0,3,4
3,1,1730,2304,3086,3515,4498,5389,242,2,322,56,432,04,492,1,629,72,754,46,0,4,1
0,1,4535,4775,3202,1993,554,935,634,9,668,5,448,28,279,02,77,56,130,9,2,4,0
1,0,944,2454,898,5228,5422,4398,132,16,343,56,125,72,731,92,759,08,615,72,0,0,1
2,0,5320,3468,2970,1004,4620,4800,744,8,485,52,415,8,140,56,646,8,672,1,1,0
0,1,5419,1399,1025,2499,1737,1883,758,66,195,86,143,5,349,86,243,18,263,62,1,4,2
1,0,4107,4922,4843,4555,1869,4124,574,98,689,08,678,02,637,7,261,66,577,36,4,2,0
2,1,1993,752,4896,2815,3403,5125,279,02,105,28,685,44,394,1,476,42,717,5,4,1,4
0,1,4760,3672,3584,1628,4777,4870,666,4,514,08,501,76,227,92,668,78,681,8,0,0,3
0,1,2403,4432,1195,2610,3141,3628,336,42,620,48,167,3,365,4,439,74,507,92,3,4,4
2,1,3826,1785,1716,3935,2265,4794,535,64,249,9,240,24,550,9,317,1,671,16,0,1,0
3,1,2675,799,2663,524,5459,2790,374,5,111,86,372,82,73,36,764,26,390,6,1,4,2
1,1,2118,4586,3867,2748,3184,4953,296,52,642,04,541,38,384,72,445,76,693,42,4,4,2
2,0,1411,3950,3554,1040,2527,820,197,54,553,497,56,145,6,353,78,114,8,1,0,3
2,0,4703,4416,5332,1294,3434,4153,658,42,618,24,746,48,181,16,480,76,581,42,0,3,3
2,0,640,1637,4175,4039,2839,3295,89,6,229,18,584,5,565,46,397,46,461,3,3,4,2
1,1,4927,3081,2607,737,3685,4409,689,78,431,34,364,98,103,18,515,9,617,26,3,2,0
1,0,3674,3950,1935,539,3788,702,514,36,553,270,9,75,46,530,32,98,28,0,1,4
2,1,4575,1187,637,5032,2931,4097,640,5,166,18,89,18,704,48,410,34,573,58,2,0,2
1,0,3690,1273,2743,2863,5219,1766,516,6,178,22,384,02,400,82,730,66,247,24,0,1,2
0,1,836,1514,5008,5108,1266,3454,117,04,211,96,701,12,715,12,177,24,483,56,3,3,4
0,1,2882,1442,1930,4463,3783,1866,403,48,201,88,270,2,624,82,529,62,261,24,4,3,3
0,0,865,1582,3225,1371,2866,1438,121,1,221,48,451,5,191,94,401,24,201,32,2,4,0
1,1,1883,2734,4558,3064,1612,2554,263,62,382,76,638,12,428,96,225,68,357,56,3,4,0
1,0,1380,4614,2230,1472,2361,906,193,2,645,96,312,2,206,08,330,54,126,84,1,0,2
2,1,4541,914,710,3147,4771,4558,635,74,127,96,99,4,440,58,667,94,638,12,3,1,3
0,1,1651,3347,2676,3304,4654,2367,231,14,468,58,374,64,462,56,651,56,331,38,3,2,4
1,1,2866,2430,1033,4920,2800,3929,401,24,340,2,144,62,688,8,392,550,06,2,2,2
0,0,3231,1306,3029,793,3338,3739,452,34,182,84,424,06,111,02,467,32,523,46,1,3,0
0,0,2411,2756,2240,795,2158,1446,337,54,385,84,313,6,111,3,302,12,202,44,2,4,3
3,1,4161,1986,3698,3399,1074,2353,582,54,278,04,517,72,475,86,150,36,329,42,0,3,1
0,0,969,5328,811,4137,5345,3925,135,66,745,92,113,54,579,18,748,3,549,5,4,2,0
2,1,2880,2177,915,5205,2223,3259,403,2,304,78,128,1,728,7,311,22,456,26,1,2,0
1,0,4903,4163,788,4311,2044,728,686,42,582,82,110,32,603,54,286,16,101,92,3,1,4
3,0,3391,2972,4941,1520,3441,2978,474,74,416,08,691,74,212,8,481,74,416,92,4,1,3
3,0,3512,2077,4104,3105,5466,4438,491,68,290,78,574,56,434,7,765,24,621,32,0,1,3
2,1,2124,5281,3629,5258,2396,2240,297,36,739,34,508,06,736,12,335,44,313,6,3,3,4
2,0,2104,887,943,929,4900,3071,294,56,124,18,132,02,130,06,686,429,94,0,3,1
0,0,1607,960,3933,4146,2355,1991,224,98,134,4,550,62,580,44,329,7,278,74,2,4,3
0,0,2779,4089,4593,4903,4842,590,389,06,572,46,643,02,686,42,677,88,82,6,4,4,4
2,0,3482,1557,3804,1726,2101,1523,487,48,217,98,532,56,241,64,294,14,213,22,0,4,2
3,0,4256,3614,3616,2675,3624,960,595,84,505,96,506,24,374,5,507,36,134,4,4,2,2
3,0,4800,3409,4442,2688,3909,1122,672,477,26,621,88,376,32,547,26,157,08,1,3,3
2,1,3274,5167,2353,1122,2850,4187,458,36,723,38,329,42,157,08,399,586,18,2,3,1
3,0,595,1815,2965,4934,5228,5455,83,3,254,1,415,1,690,76,731,92,763,7,0,2,2
0,0,2509,3907,1991,612,5371,2078,351,26,546,98,278,74,85,68,751,94,290,92,2,2,1
2,1,4874,3069,5310,1255,1217,1823,682,36,429,66,743,4,175,7,170,38,255,22,2,0,1
2,1,1425,5476,4018,3148,2371,2503,199,5,766,64,562,52,440,72,331,94,350,42,2,0,0
3,1,747,728,1796,5327,2289,4544,104,58,101,92,251,44,745,78,320,46,636,16,3,4,4
0,1,2632,2490,3530,1297,3872,4926,368,48,348,6,494,2,181,58,542,08,689,64,2,3,2
3,0,3382,4937,1754,2233,4637,5292,473,48,691,18,245,56,312,62,649,18,740,88,1,4,4
2,0,5367,761,2807,3616,2847,4176,751,38,106,54,392,98,506,24,398,58,584,64,4,4,0
3,1,1590,990,4569,5035,2524,707,222,6,138,6,639,66,704,9,353,36,98,98,4,3,3
3,0,1745,711,5260,1370,800,2755,244,3,99,54,736,4,191,8,112,385,7,1,1,1
